V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper
21957,Pennsylvania,7/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21958,Pennsylvania,7/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21959,Pennsylvania,7/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21960,Pennsylvania,7/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21961,Pennsylvania,7/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21962,Pennsylvania,7/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21963,Pennsylvania,7/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21964,Pennsylvania,7/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21965,Pennsylvania,7/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21966,Pennsylvania,7/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21967,Pennsylvania,7/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21968,Pennsylvania,8/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21969,Pennsylvania,8/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21970,Pennsylvania,8/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
21971,Pennsylvania,8/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595.574,1948,4498.4,0,0,0,0,0,0
23816,Rhode Island,1/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23817,Rhode Island,1/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23818,Rhode Island,1/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23819,Rhode Island,1/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23820,Rhode Island,1/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23821,Rhode Island,1/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23822,Rhode Island,1/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23823,Rhode Island,1/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23824,Rhode Island,1/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23825,Rhode Island,1/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23826,Rhode Island,1/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23827,Rhode Island,1/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23828,Rhode Island,1/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23829,Rhode Island,1/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23830,Rhode Island,1/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23831,Rhode Island,1/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23832,Rhode Island,1/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23833,Rhode Island,1/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23834,Rhode Island,1/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23835,Rhode Island,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23836,Rhode Island,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23837,Rhode Island,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23838,Rhode Island,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23839,Rhode Island,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23840,Rhode Island,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23841,Rhode Island,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23842,Rhode Island,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23843,Rhode Island,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23844,Rhode Island,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23845,Rhode Island,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23846,Rhode Island,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23847,Rhode Island,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23848,Rhode Island,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23849,Rhode Island,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23850,Rhode Island,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23851,Rhode Island,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23852,Rhode Island,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23853,Rhode Island,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23854,Rhode Island,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23855,Rhode Island,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23856,Rhode Island,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23857,Rhode Island,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23858,Rhode Island,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23859,Rhode Island,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23860,Rhode Island,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23861,Rhode Island,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23862,Rhode Island,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23863,Rhode Island,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23864,Rhode Island,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23865,Rhode Island,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23866,Rhode Island,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23867,Rhode Island,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23868,Rhode Island,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23869,Rhode Island,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23870,Rhode Island,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23871,Rhode Island,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23872,Rhode Island,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23873,Rhode Island,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23874,Rhode Island,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23875,Rhode Island,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23876,Rhode Island,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23877,Rhode Island,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23878,Rhode Island,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23879,Rhode Island,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23880,Rhode Island,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23881,Rhode Island,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23882,Rhode Island,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23883,Rhode Island,3/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23884,Rhode Island,3/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23885,Rhode Island,3/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23886,Rhode Island,3/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23887,Rhode Island,3/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23888,Rhode Island,3/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23889,Rhode Island,3/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23890,Rhode Island,3/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23891,Rhode Island,3/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23892,Rhode Island,3/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23893,Rhode Island,3/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23894,Rhode Island,3/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23895,Rhode Island,3/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23896,Rhode Island,3/23/20,8.40518043,6.25,11.4675,2,2,2,2,2,2,0,0,0,8.40518043,6.25,11.4675,2,2,2,0,0,0,0,0,0,0,0,0
23897,Rhode Island,3/24/20,12.60733139,9.733055556,16.20088235,3,3,3,3,3,3,0,0,0,4.202150963,2.86625,6.4,1,1,1,0,0,0,0,0,0,0,0,0
23898,Rhode Island,3/25/20,16.83359331,13.4,21.36893275,4,4,4,4,4,4,0,0,0,4.226261922,2.88872549,6.632039474,1,1,1,0,0,0,0,0,0,0,0,0
23899,Rhode Island,3/26/20,33.62661735,28.49802632,39.88903509,8.563217864,8.210526316,9.055555556,8.413818847,8.111111111,8.789736842,0,0,0,16.79302403,13.41147059,21.00125,4.563217864,4.210526316,5.055555556,0,0,0,0,0,0,0,0,0
23900,Rhode Island,3/27/20,42.03148881,36.55,48.79195906,10.84349699,10.39972222,11.44444444,10.62393947,10.25,11.10013158,0,0,0,8.404871463,6.315707237,11.29465944,2.28027913,2.05,2.6,0,0,0,0,0,0,0,0,0
23901,Rhode Island,3/28/20,50.4227136,44.3,58.15894737,13.12913929,12.61538462,13.75,12.83434168,12.42082043,13.35,2,2,2,8.391224786,6.263157895,11.35125,2.285642297,2.05,2.611622807,2,2,2,0,0,0,0,0,0
23902,Rhode Island,3/29/20,56.74137747,50.34958333,65.33375,14.24469097,13.49934211,15.05891544,13.65814159,13,14.40029412,1,1,1,8.318663869,6.262828947,11.30125,3.115551683,2.578947368,3.7,3,3,3,0,0,0,0,0,0
23903,Rhode Island,3/30/20,62.49378833,55.8875,70.21526316,16.79752187,15.94729532,17.75,16.06463824,15.31539474,16.89486842,1,1,1,12.59437343,9.840283401,16.29426471,3.5528309,3.2,4,4,4,4,0,0,0,0,0,0
23904,Rhode Island,3/31/20,92.25878129,83.9975,102.1027632,24.36879945,23.42105263,25.44444444,23.48901415,22.69210526,24.4,4,4,4,33.6868648,28.79625,39.20125,8.571277576,8.22202381,9.00125,8,8,8,0,0,0,0,0,0
23905,Rhode Island,4/1/20,93.72131624,85.4975,103.5919737,22.92351762,21.85,24.05278638,21.90120062,21,22.93759191,2,2,2,8.40315457,6.166447368,11.70014706,2.554718172,2.210526316,3.05,10,10,10,0,0,0,0,0,0
23906,Rhode Island,4/2/20,92.70145441,84.10958333,102.5,24.767899,23.68421053,26.1,23.51912604,22.6,24.6120098,2,2,2,12.65761052,9.789473684,16.55125,3.844381383,3.4,4.4,12,12,12,0,0,0,0,0,0
23907,Rhode Island,4/3/20,105.9424004,96.53666667,116.1002778,30.03968561,28.61083333,31.5,28.19861544,27,29.5,2,2,2,21.09298658,17.21419173,26.15019737,7.27178661,6.499342105,8.105572755,14,14,14,0,0,0,0,0,0
23908,Rhode Island,4/4/20,131.8618616,121.2,143.4525,36.60947171,35.11083333,38.2,34.62032866,33.37483553,35.95,3,3,3,33.73940841,28.36842105,39.63578947,8.569786094,8.222222222,9.05,17,17,17,0,0,0,0,0,0
23909,Rhode Island,4/5/20,123.0979159,112.5,133.8509722,34.45503796,32.94736842,36.1878125,32.24760837,30.94993421,33.66666667,8,8,8,0,0,0,0.845566248,0.399722222,1.4,25,25,25,0,0,0,0,0,0
23910,Rhode Island,4/6/20,160.8205117,149.5868627,172.55125,40.8851702,39.24951923,42.61208333,38.30203973,36.88854167,39.77833333,2,2,2,54.47258786,48.05,61.67125,14.43013224,13.8,15.15,27,27,27,0,0,0,0,0,0.612083333
23911,Rhode Island,4/7/20,164.7431666,153.873452,177.6332895,48.16793789,46.3,50.00125,44.98772845,43.39921053,46.55072368,3,3,3,29.33773307,24.68697917,34.85,9.28276769,8.529334365,10.15811404,30,30,30,0,0,0,6.16793789,4.3,8.00125
23912,Rhode Island,4/8/20,155.9097981,144.64875,168.0563158,44.60472003,42.75,46.45,41.57390961,40,43.10620301,5,5,5,0,0,0,0,0,0,35,35,35,0,0,0,2.604720026,0.75,4.45
23913,Rhode Island,4/9/20,213.41451,200.0488158,227.8525,59.99039552,57.95,62.00125,56.0674147,54.4,57.70125,8,8,8,71.31675616,63.85676692,79.85111842,20.66595462,19.65,21.76503268,43,43,43,0,0,0,17.99039552,15.95,20.00125
23914,Rhode Island,4/10/20,190.7516557,178.0473684,203.8959795,53.6839872,51.55,55.94868421,49.31318503,47.53815789,51.1,0,0,0,0,0,0,1.97923398,1.263157895,2.777777778,43,43,43,0,0,0,11.6839872,9.55,13.94868421
23915,Rhode Island,4/11/20,196.6612883,184.34875,210.15625,59.56843552,57.54875,61.73717105,55.48938512,53.79973684,57.25,13,13,13,29.36627335,24.94721362,34.76973684,7,7,7,56,56,56,0,0,0,17.56843552,15.54875,19.73717105
23916,Rhode Island,4/12/20,312.9641031,296.83,330.4276316,81.8225991,79.39972222,84.15811404,76.62481281,74.72166667,78.55666667,7,7,7,129.8660327,120.2463816,140.8582143,35.80699448,34.68377193,37.00125,63,63,63,0,0,0,39.8225991,37.39972222,42.15811404
23917,Rhode Island,4/13/20,347.5050375,330.29375,365.0052632,93.25132153,90.84980263,95.6,88.2004369,86.3,90.18227273,0,0,0,79.62784669,72.49875,87.94458333,19,19,19,63,63,63,0,0,0,51.25132153,48.84980263,53.6
23918,Rhode Island,4/14/20,381.3808683,363.1977778,398.84875,107.681701,105.2208333,110.0635691,102.2440976,100.3325,104.3500735,17,17,17,54.51997222,47.94958333,61.1,14.98509769,14.2624613,15.75036765,80,80,80,0,0,0,65.68170104,63.22083333,68.06356908
23919,Rhode Island,4/15/20,384.2219838,365.39625,401.9533333,103.6130864,100.7496711,106.55,96.09376208,93.68741776,98.5503125,0,0,0,20.95666715,17.35,25.47368421,13.7757667,12.19916667,15.45059211,80,80,80,0,0,0,61.61308637,58.74967105,64.55
23920,Rhode Island,4/16/20,401.3958205,383.0425,419.4727124,122.7053233,119.65,125.8947368,114.3666865,111.7495833,117.1501974,7,7,7,67.2364293,59.94618421,75.79179567,21.36402356,20.1,22.65041667,87,87,87,0,0,0,80.70532332,77.65,83.89473684
23921,Rhode Island,4/17/20,435.9065729,416.3631579,454.7534722,128.8179381,125.5988889,132.2229167,119.6522247,116.9496875,122.4212406,31,31,31,42.08203,36.25,48.00441176,13.68240093,12.7,14.8,118,118,118,0,0,0,86.81793815,83.59888889,90.22291667
23922,Rhode Island,4/18/20,417.4915059,396.75,437.1101316,106.378322,103.19875,109.7371711,97.0629348,94.29944444,99.875625,19,19,19,33.52082688,28.57822368,39.3375,9.405950085,8.789181287,10.05901961,137,137,137,0,0,0,64.37832199,61.19875,67.73717105
23923,Rhode Island,4/19/20,362.1953592,343.6220395,379.9048684,103.4524051,100.3113542,106.8948684,93.32070721,90.52867647,96.35007353,13,13,13,54.63850061,48.15644737,61.6,17.50421532,16.4704902,18.78973684,150,150,150,0,0,0,61.45240506,58.31135417,64.89486842
23924,Rhode Island,4/20/20,346.2408207,329.2980556,361.8894608,104.0181489,100.7894737,107.4210526,93.73205189,91.06631579,96.60078947,5,5,5,54.58107126,47.74835526,61.88251634,15.84851157,14.95,16.83355263,155,155,155,0,0,0,62.01814894,58.78947368,65.42105263
23925,Rhode Island,4/21/20,349.0566582,332.7754386,365.7094853,112.2787227,108.8322368,115.7921053,101.4048931,98.57894737,104.301875,16,16,16,46.2231949,40.52933437,52.63712121,13.26057376,12.55,14.12544643,171,171,171,0,0,0,70.2787227,66.83223684,73.79210526
23926,Rhode Island,4/22/20,435.0290923,331.9225,744.8465909,124.2235531,100.59875,194.9327273,113.341845,89.6975,185.0038636,10,10,10,117.3687174,15.79875,414.1438636,31.61078499,7.6975,102.9152273,181,181,181,0,0,0,82.22355307,58.59875,152.9327273
23927,Rhode Island,4/23/20,496.6703158,293.54,1111.044545,144.5281757,96.5475,289.5084091,133.1928401,85.095,278.8504545,8,8,8,119.8035697,17.3,425.8334091,32.28385657,7.6475,106.3884091,189,189,189,0,0,316.0445455,102.5281757,54.5475,247.5084091
23928,Rhode Island,4/24/20,578.453883,273.08875,1507.730492,168.6435229,95.89875,389.9068182,156.4913517,83.64625,378.6059091,13,13,13,121.2998534,17.54125,435.8475,32.11534721,7.15,108.3304924,202,202,202,0,0,712.7304924,126.6435229,53.89875,347.9068182
23929,Rhode Island,4/25/20,664.2778904,253.19625,1931.55322,187.9239814,82.9975,507.9087121,174.949334,71.29875,489.9681818,13,13,13,122.0842605,16.245,455.2573864,37.08745303,5.09625,134.9143939,215,215,215,0,0,1136.55322,145.9239814,40.9975,465.9087121
23930,Rhode Island,4/26/20,731.1157665,212.97,2315.951894,212.0584683,75.09625,632.617803,196.9748705,63.195,606.5229167,11,11,11,121.4655463,16.04125,455.8627273,37.13448691,5.19875,137.3106818,226,226,226,0,0,1520.951894,170.0584683,33.09625,590.617803
23931,Rhode Island,4/27/20,800.6834407,177.32,2708,235.9229593,66.94625,754.3007576,219.210751,55.4475,721.5354167,27.934,4,99.1,120.4531229,15.49375,445.9465909,36.84958862,4.95,136.13625,253.934,230,325.1,5.683440708,0,1913,193.9229593,24.94625,712.3007576
23932,Rhode Island,4/28/20,858.1112546,157.47625,3061.084091,235.4669537,58.395,788.2564394,218.9142831,49.14375,747.8174242,28.609,4,102.125,117.4806616,14.89625,441.4340909,36.25376115,4.88375,138.1411364,282.543,234,427.225,63.11125457,0,2266.084091,193.4669537,16.395,746.2564394
23933,Rhode Island,4/29/20,857.4181645,149.64,3107.290909,236.8603763,53.6425,814.9072727,219.5794537,45.04375,771.1361364,29.011,4,105.075,114.2391688,13.34,431.4573864,35.36644615,4.19875,137.2090909,311.554,238,532.35,62.41816451,0,2312.290909,194.8603763,11.6425,772.9072727
23934,Rhode Island,4/30/20,854.5167355,148.08875,3123.022727,238.4189381,49.9425,842.2911364,219.96677,42.3975,788.6820455,29.169,4,107.025,109.2116538,12.545,421.3357955,34.25196276,3.89875,132.0113636,340.723,242,639.45,59.5167355,0,2328.022727,196.4189381,7.9425,800.2911364
23935,Rhode Island,5/1/20,843.6975286,138.995,3087.210606,240.5827583,48.09875,865.6181818,220.4129671,40.24375,803.9863636,29.042,4,108.025,104.4541556,10.99875,409.2318182,32.73877023,3.8475,128.7340909,369.765,246,747.4,48.69752864,0,2292.210606,198.5827583,6.09875,823.6181818
23936,Rhode Island,5/2/20,819.4109295,123.73125,3035.090341,238.1480258,42.14875,880.9090909,217.1387004,35.6,812.0159091,28.68,4,108.05,98.23366687,8.54875,388.5096591,31.11148286,2.85,125.6477273,398.445,250,855.325,24.41092949,0,2240.090341,196.1480258,0.14875,838.9090909
23937,Rhode Island,5/3/20,792.8958542,111.18875,2998.527273,235.8923341,38.39125,887.025,213.7048333,32.3,810.3460227,28.041,3.975,108,91.76904849,7.4975,383.9,29.27281984,2.75,119.2642045,426.486,253.975,963.175,0,0,2203.527273,193.8923341,0,845.025
23938,Rhode Island,5/4/20,762.4695085,101.29125,2953.829545,232.9095039,35.295,885.5886364,209.4462596,29.8975,809.9795455,27.183,3,105.025,84.9052153,7.08875,352.85,27.31874356,2.55,112.8664773,453.669,256.975,1070.075,0,0,2158.829545,190.9095039,0,843.5886364
23939,Rhode Island,5/5/20,730.522936,93.32875,2873.470455,227.2841018,30.79875,886.9159091,203.0617635,25.9475,799.6886364,26.087,3,103,78.19026898,5.7,338.0645833,25.23438287,1.85,105.825,479.756,259.975,1175.175,0,0,2078.470455,185.2841018,0,844.9159091
23940,Rhode Island,5/6/20,691.6106524,80.9175,2752.020455,220.5756162,25.74625,877.0886364,195.7205062,21.69875,783.3590909,24.847,3,99.05,71.04961763,4.09375,304.5973485,23.05337104,1.4,98.94829545,504.603,262.975,1277.325,0,0,1957.020455,178.5756162,0,835.0886364
23941,Rhode Island,5/7/20,652.0269051,70.9525,2620.809091,213.5792322,21.7375,860.1704545,188.0309093,18.25,761.4386364,23.426,2,95.075,63.85359821,4.0975,280.3409091,20.95496323,1.45,89.78333333,528.029,264.975,1376.475,0,0,1825.809091,171.5792322,0,818.1704545
23942,Rhode Island,5/8/20,610.8292992,61.5925,2482.369318,201.1295738,19.74625,812.1181818,176.293753,16.69875,717.8806818,21.89,2,90.075,57.04237985,3.49875,255.8392045,18.89479458,1.35,84.08333333,549.919,266.975,1471.575,0,0,1687.369318,159.1295738,0,770.1181818
23943,Rhode Island,5/9/20,567.8463552,53.24625,2350.448864,188.0027924,17.89625,761.7431818,164.0175386,14.9,675.3443182,20.265,2,85.05,50.77412501,3.3,226.8025,16.85570547,1.2,72.80416667,570.184,268.975,1562.425,0,0,1555.448864,146.0027924,0,719.7431818
23944,Rhode Island,5/10/20,524.5332395,45.78375,2216.436364,174.4057396,16.0475,716.5488636,151.4569282,13.29625,629.06875,18.617,1,79.05,44.37141832,3.1475,199.5693182,14.83753583,1.19875,65.01666667,588.801,269.975,1648.225,0,0,1421.436364,132.4057396,0,674.5488636
23945,Rhode Island,5/11/20,482.3714051,39.73375,2057.97197,160.6226035,14.4,667.8458333,138.8141128,12.1975,586.7604167,16.919,1,74,38.49776486,3.04875,174.4806818,13.04662511,1.1,59.20227273,605.72,270.975,1720.2,0,0,1262.97197,118.6226035,0,625.8458333
23946,Rhode Island,5/12/20,436.3768827,35.6575,1856.957008,146.8559792,12.8975,617.15,126.2992296,10.7,539.94375,15.253,1,66.05,33.15040504,0,145.0670833,11.33582179,0.35,49.85,620.973,271.975,1774.425,0,0,1061.957008,104.8559792,0,575.15
23947,Rhode Island,5/13/20,392.3229784,30.865,1679.979735,133.2354093,11.29875,565.1166667,114.0250447,9.3975,490.4166667,13.629,1,59.075,28.63349473,0,130.0538462,9.797392864,0.24875,42.70833333,634.602,272.975,1821.65,0,0,884.9797348,91.23540927,0,523.1166667
23948,Rhode Island,5/14/20,350.1243477,24.48375,1500.983333,120.0240638,9.485,512.8333333,102.2133699,7.8875,442.7145833,12.067,1,53.075,23.92002038,0,107.5325,8.309424763,0.1,37.36590909,646.669,273.975,1882.35,0,0,705.9833333,78.02406381,0,470.8333333
